紀錄時間,類別,機組,發電量(MW),備註
2026-01-21 07:33,抽蓄水力(Pumped Hydro),大觀二#4,-,-
2026-01-21 07:33,抽蓄水力(Pumped Hydro),明潭#1,-,-
2026-01-21 07:33,抽蓄水力(Pumped Hydro),明潭#2,-,-
2026-01-21 07:33,抽蓄水力(Pumped Hydro),明潭#3,-,-
2026-01-21 07:33,抽蓄水力(Pumped Hydro),明潭#4,-,-
2026-01-21 07:33,抽蓄水力(Pumped Hydro),明潭#5,-,-
2026-01-21 07:33,抽蓄水力(Pumped Hydro),明潭#6,-,-
2026-01-21 07:33,電池(Battery),電池(註16),-,-
2026-01-21 08:37,,林口#1,800.0,95.088%
2026-01-21 08:37,,林口#2,800.0,0.000%
2026-01-21 08:37,,林口#3,800.0,94.363%
2026-01-21 08:37,,台中#1,550.0,77.727%
2026-01-21 08:37,,台中#2,550.0,77.491%
2026-01-21 08:37,,台中#3,550.0,77.327%
2026-01-21 08:37,,台中#4,550.0,0.000%
2026-01-21 08:37,,台中#5,550.0,79.545%
2026-01-21 08:37,,台中#6,550.0,0.000%
2026-01-21 08:37,,台中#7,550.0,78.091%
2026-01-21 08:37,,台中#8,550.0,80.582%
2026-01-21 08:37,,台中#9,550.0,0.000%
2026-01-21 08:37,,台中#10,550.0,94.036%
2026-01-21 08:37,,興達#1(註15),-,-
2026-01-21 08:37,,興達#2(註15),-,-
2026-01-21 08:37,,興達#3(註15),-,-
2026-01-21 08:37,,興達#4(註12),550.0,0.000%
2026-01-21 08:37,,大林#1,800.0,0.000%
2026-01-21 08:37,,大林#2,800.0,94.925%
2026-01-21 08:37,,小計,10050.0(17.122%),
2026-01-21 08:37,,汽電共生,631.4,-
2026-01-21 08:37,,小計,631.4(1.076%),
2026-01-21 08:37,,和平#1,648.6,92.468%
2026-01-21 08:37,,和平#2,660.0,88.909%
2026-01-21 08:37,,小計,1308.6(2.229%),
2026-01-21 08:37,,大潭CC#1,742.7,0.000%
2026-01-21 08:37,,大潭CC#2,742.7,57.735%
2026-01-21 08:37,,大潭CC#3,724.7,90.796%
2026-01-21 08:37,,大潭CC#4,724.7,81.109%
2026-01-21 08:37,,大潭CC#5,724.7,83.027%
2026-01-21 08:37,,大潭CC#6,724.7,88.671%
2026-01-21 08:37,,大潭CC#7,913.1,79.071%
2026-01-21 08:37,,大潭CC#8,1123.6,0.000%
2026-01-21 08:37,,大潭CC#9,1123.6,100.878%
2026-01-21 08:37,,通霄CC#1,892.6,105.165%
2026-01-21 08:37,,通霄CC#2,892.6,96.381%
2026-01-21 08:37,,通霄CC#3,892.6,105.803%
2026-01-21 08:37,,通霄CC#6,321.2,97.291%
2026-01-21 08:37,,通霄GT#9,180.9,13.008%
2026-01-21 08:37,,台中CC#1(註10),-,-
2026-01-21 08:37,,興達新CC#1,1300.0,0.000%
2026-01-21 08:37,,興達新CC#2(註10),-,-
2026-01-21 08:37,,興達CC#1,445.2,44.520%
2026-01-21 08:37,,興達CC#2,445.2,48.159%
2026-01-21 08:37,,興達CC#3,445.2,0.000%
2026-01-21 08:37,,興達CC#4,445.2,46.991%
2026-01-21 08:37,,興達CC#5,445.2,0.000%
2026-01-21 08:37,,南部CC#1,288.8,50.069%
2026-01-21 08:37,,南部CC#2,288.8,104.328%
2026-01-21 08:37,,南部CC#3,288.8,104.986%
2026-01-21 08:37,,南部CC#4,251.4,98.687%
2026-01-21 08:37,,大林#5,-,-
2026-01-21 08:37,,大林#6,550.0,71.545%
2026-01-21 08:37,,小計,15918.1(27.119%),
2026-01-21 08:37,,海湖#1,450.0,87.711%
2026-01-21 08:37,,新桃#1,630.0,71.778%
2026-01-21 08:37,,國光#1,480.0,89.521%
2026-01-21 08:37,,星彰#1,506.9,97.405%
2026-01-21 08:37,,星元#1,549.1,82.371%
2026-01-21 08:37,,嘉惠#1,700.0,98.429%
2026-01-21 08:37,,嘉惠#2,510.0,98.706%
2026-01-21 08:37,,豐德#1,506.9,96.872%
2026-01-21 08:37,,豐德#2,506.9,87.737%
2026-01-21 08:37,,豐德#3,1100.0,98.773%
2026-01-21 08:37,,小計,5939.7(10.119%),
2026-01-21 08:37,,協和#3,500.0,28.460%
2026-01-21 08:37,,協和#4,500.0,28.120%
2026-01-21 08:37,,澎湖尖山(註4),129.8,24.499%
2026-01-21 08:37,,小計,1129.8(1.925%),
2026-01-21 08:37,,核二Gas1,-,-
2026-01-21 08:37,,核二Gas2,-,-
2026-01-21 08:37,,核三Gas1,-,-
2026-01-21 08:37,,核三Gas2,-,-
2026-01-21 08:37,,台中Gas1&amp;2,140.0,0.000%
2026-01-21 08:37,,台中Gas3&amp;4,140.0,0.000%
2026-01-21 08:37,,金門塔山(註4),113.3,26.215%
2026-01-21 08:37,,馬祖珠山(註4),28.6,28.980%
2026-01-21 08:37,,離島其他(註4),44.2,N/A
2026-01-21 08:37,,小計,466.2(0.794%),
2026-01-21 08:37,,德基#1,78.0,62.308%
2026-01-21 08:37,,德基#2,78.0,0.000%
2026-01-21 08:37,,德基#3,78.0,0.000%
2026-01-21 08:37,,青山#1,92.0,10.978%
2026-01-21 08:37,,青山#2,92.0,10.543%
2026-01-21 08:37,,青山#3,92.0,0.000%
2026-01-21 08:37,,青山#4,92.0,0.000%
2026-01-21 08:37,,谷關#1,54.4,0.000%
2026-01-21 08:37,,谷關#2,54.4,14.141%
2026-01-21 08:37,,谷關#3,54.4,0.000%
2026-01-21 08:37,,谷關#4,54.4,0.000%
2026-01-21 08:37,,天輪#1,22.5,0.000%
2026-01-21 08:37,,天輪#2,22.5,0.000%
2026-01-21 08:37,,天輪#3,22.5,0.000%
2026-01-21 08:37,,天輪#4,22.5,0.000%
2026-01-21 08:37,,天輪#5,105.0,0.000%
2026-01-21 08:37,,馬鞍#1,66.7,11.238%
2026-01-21 08:37,,馬鞍#2,66.7,0.000%
2026-01-21 08:37,,卓蘭#1,40.0,0.000%
2026-01-21 08:37,,卓蘭#2,40.0,44.000%
2026-01-21 08:37,,萬大#1,10.4,0.000%
2026-01-21 08:37,,萬大#2,10.4,67.633%
2026-01-21 08:37,,萬大#3,15.3,0.000%
2026-01-21 08:37,,萬大#4,19.7,0.000%
2026-01-21 08:37,,松林#1&amp;2,20.9,0.000%
2026-01-21 08:37,,大觀一#1,22.0,53.636%
2026-01-21 08:37,,大觀一#2,22.0,0.000%
2026-01-21 08:37,,大觀一#3,22.0,50.000%
2026-01-21 08:37,,大觀一#4,22.0,54.091%
2026-01-21 08:37,,大觀一#5,22.0,54.545%
2026-01-21 08:37,,鉅工#1,21.8,20.690%
2026-01-21 08:37,,鉅工#2,21.8,39.080%
2026-01-21 08:37,,水里#1,12.8,0.002%
2026-01-21 08:37,,立霧#1&amp;#2,32.0,0.000%
2026-01-21 08:37,,龍澗#1,48.6,0.000%
2026-01-21 08:37,,龍澗#2,48.6,0.000%
2026-01-21 08:37,,碧海,61.2,8.987%
2026-01-21 08:37,,烏來&amp;桂山&amp;粗坑,40.5,62.469%
2026-01-21 08:37,,北部小水力(註6),31.1,71.978%
2026-01-21 08:37,,中部小水力(註6),31.3,11.184%
2026-01-21 08:37,,南部小水力(註6),7.2,51.604%
2026-01-21 08:37,,東部小水力(註6),54.6,44.505%
2026-01-21 08:37,,翡翠#1,70.0,108.286%
2026-01-21 08:37,,石門#1,45.0,0.000%
2026-01-21 08:37,,石門#2,45.0,99.778%
2026-01-21 08:37,,曾文#1,50.0,99.200%
2026-01-21 08:37,,義興#1,40.0,0.000%
2026-01-21 08:37,,名間,16.7,0.000%
2026-01-21 08:37,,嘉南西口、烏山頭和八田,22.5,33.384%
2026-01-21 08:37,,卑南,2.0,55.556%
2026-01-21 08:37,,捷祥關山,1.0,0.000%
2026-01-21 08:37,,其它購電小水力,6.1,N/A
2026-01-21 08:37,,小計(註5),2124.4(3.619%),
2026-01-21 08:37,陸域風力台電自有(註13),觀園,30.0,80.000%
2026-01-21 08:37,陸域風力台電自有(註13),台中港,35.0,83.700%
2026-01-21 08:37,陸域風力台電自有(註13),王功,23.0,99.565%
2026-01-21 08:37,陸域風力台電自有(註13),彰工,86.2,62.065%
2026-01-21 08:37,陸域風力台電自有(註13),雲麥,46.0,54.348%
2026-01-21 08:37,陸域風力台電自有(註13),四湖,28.0,87.857%
2026-01-21 08:37,陸域風力台電自有(註13),其它台電自有,84.7,62.662%
2026-01-21 08:37,陸域風力購電(註13),苗栗大鵬,42.0,78.571%
2026-01-21 08:37,陸域風力購電(註13),鹿威彰濱,55.2,78.080%
2026-01-21 08:37,陸域風力購電(註13),觀威觀音&amp;桃威新屋,48.3,85.507%
2026-01-21 08:37,陸域風力購電(註13),中威大安,75.9,120.422%
2026-01-21 08:37,陸域風力購電(註13),創維風,49.2,92.480%
2026-01-21 08:37,陸域風力購電(註13),新源崙背,25.2,86.508%
2026-01-21 08:37,陸域風力購電(註13),彰品風(註10),-,-
2026-01-21 08:37,陸域風力購電(註13),其它購電風力,178.4,49.720%
2026-01-21 08:37,離岸風力台電自有(註13),離岸一期,109.2,85.641%
2026-01-21 08:37,離岸風力台電自有(註13),離岸二期(註10),-,-
2026-01-21 08:37,離岸風力購電(註13),海洋竹南,128.0,88.906%
2026-01-21 08:37,離岸風力購電(註13),海能風,376.0,91.755%
2026-01-21 08:37,離岸風力購電(註13),沃一風,605.2,88.834%
2026-01-21 08:37,離岸風力購電(註13),沃二風,294.8,93.362%
2026-01-21 08:37,離岸風力購電(註13),沃四風(註10),-,-
2026-01-21 08:37,離岸風力購電(註13),沃南風(註10),-,-
2026-01-21 08:37,離岸風力購電(註13),芳一風,96.0,92.750%
2026-01-21 08:37,離岸風力購電(註13),芳二風,451.2,77.385%
2026-01-21 08:37,離岸風力購電(註13),允湖(註10),-,-
2026-01-21 08:37,離岸風力購電(註13),允西(註10),-,-
2026-01-21 08:37,離岸風力購電(註13),中能風(註10),-,-
2026-01-21 08:37,離岸風力購電(註13),龍A風(註10),-,-
2026-01-21 08:37,離岸風力購電(註13),龍B風(註10),-,-
2026-01-21 08:37,,小計,2867.5(4.885%),
2026-01-21 08:37,太陽能台電自有(註13),彰濱光,100.0,26.740%
2026-01-21 08:37,太陽能台電自有(註13),南鹽光,150.0,15.845%
2026-01-21 08:37,太陽能台電自有(註13),其它台電自有,24.3,5.189%
2026-01-21 08:37,太陽能購電(註13),崙尾光,-,-
2026-01-21 08:37,太陽能購電(註13),天衝光,-,-
2026-01-21 08:37,太陽能購電(註13),天篷光,80.0,13.653%
2026-01-21 08:37,太陽能購電(註13),寶興光(註10),-,-
2026-01-21 08:37,太陽能購電(註13),聯華光(註10),-,-
2026-01-21 08:37,太陽能購電(註13),向陽光(註10),-,-
2026-01-21 08:37,太陽能購電(註13),星崴光(註10),-,-
2026-01-21 08:37,太陽能購電(註13),碩力光(註10),-,-
2026-01-21 08:37,太陽能購電(註13),天英光(註10),-,-
2026-01-21 08:37,太陽能購電(註13),志光光(註10),-,-
2026-01-21 08:37,太陽能購電(註13),永堯光(註10),-,-
2026-01-21 08:37,太陽能購電(註13),昱昶光(註10),-,-
2026-01-21 08:37,太陽能購電(註13),星崙光(註10),-,-
2026-01-21 08:37,太陽能購電(註13),新和光(註10),-,-
2026-01-21 08:37,太陽能購電(註13),生利光(註10),-,-
2026-01-21 08:37,太陽能購電(註13),廷和光(註10),-,-
2026-01-21 08:37,太陽能購電(註13),星股光(註10),-,-
2026-01-21 08:37,太陽能購電(註13),其它購電太陽能,14424.3,11.990%
2026-01-21 08:37,,小計,14778.6(25.177%),
2026-01-21 08:37,,台電自有地熱,0.8,0.000%
2026-01-21 08:37,,購電地熱,6.4,48.069%
2026-01-21 08:37,,生質能(Biofuel),60.7,63.963%
2026-01-21 08:37,,小計,67.9(0.116%),
2026-01-21 08:37,抽蓄水力(Pumped Hydro),大觀二#1,250.0,0.000%
2026-01-21 08:37,抽蓄水力(Pumped Hydro),大觀二#2,250.0,59.080%
2026-01-21 08:37,抽蓄水力(Pumped Hydro),大觀二#3,250.0,0.000%
2026-01-21 08:37,抽蓄水力(Pumped Hydro),大觀二#4,250.0,0.000%
2026-01-21 08:37,抽蓄水力(Pumped Hydro),明潭#1,267.0,0.000%
2026-01-21 08:37,抽蓄水力(Pumped Hydro),明潭#2,267.0,0.000%
2026-01-21 08:37,抽蓄水力(Pumped Hydro),明潭#3,267.0,65.393%
2026-01-21 08:37,抽蓄水力(Pumped Hydro),明潭#4,267.0,0.000%
2026-01-21 08:37,抽蓄水力(Pumped Hydro),明潭#5,267.0,0.000%
2026-01-21 08:37,抽蓄水力(Pumped Hydro),明潭#6,267.0,56.067%
2026-01-21 08:37,電池(Battery),電池(註16),813.5,19.115%
2026-01-21 08:37,,小計,3415.5(5.819%),
2026-01-21 08:37,抽蓄水力(Pumped Hydro),大觀二#1,-,-
2026-01-21 08:37,抽蓄水力(Pumped Hydro),大觀二#2,-,-
2026-01-21 08:37,抽蓄水力(Pumped Hydro),大觀二#3,-,-
2026-01-21 08:37,抽蓄水力(Pumped Hydro),大觀二#4,-,-
2026-01-21 08:37,抽蓄水力(Pumped Hydro),明潭#1,-,-
2026-01-21 08:37,抽蓄水力(Pumped Hydro),明潭#2,-,-
2026-01-21 08:37,抽蓄水力(Pumped Hydro),明潭#3,-,-
2026-01-21 08:37,抽蓄水力(Pumped Hydro),明潭#4,-,-
2026-01-21 08:37,抽蓄水力(Pumped Hydro),明潭#5,-,-
2026-01-21 08:37,抽蓄水力(Pumped Hydro),明潭#6,-,-
2026-01-21 08:37,電池(Battery),電池(註16),-,-
2026-01-21 14:36,,林口#1,800.0,95.050%
2026-01-21 14:36,,林口#2,800.0,0.000%
2026-01-21 14:36,,林口#3,800.0,94.825%
2026-01-21 14:36,,台中#1,550.0,94.436%
2026-01-21 14:36,,台中#2,550.0,94.327%
2026-01-21 14:36,,台中#3,550.0,77.527%
2026-01-21 14:36,,台中#4,550.0,0.000%
2026-01-21 14:36,,台中#5,550.0,96.364%
2026-01-21 14:36,,台中#6,550.0,0.000%
2026-01-21 14:36,,台中#7,550.0,87.618%
2026-01-21 14:36,,台中#8,550.0,87.836%
2026-01-21 14:36,,台中#9,550.0,0.000%
2026-01-21 14:36,,台中#10,550.0,94.745%
2026-01-21 14:36,,興達#1(註15),-,-
2026-01-21 14:36,,興達#2(註15),-,-
2026-01-21 14:36,,興達#3(註15),-,-
2026-01-21 14:36,,興達#4(註12),550.0,0.000%
2026-01-21 14:36,,大林#1,800.0,0.000%
2026-01-21 14:36,,大林#2,800.0,94.738%
2026-01-21 14:36,,小計,10050.0(17.122%),
2026-01-21 14:36,,汽電共生,631.4,-
2026-01-21 14:36,,小計,631.4(1.076%),
2026-01-21 14:36,,和平#1,648.6,92.329%
2026-01-21 14:36,,和平#2,660.0,89.197%
2026-01-21 14:36,,小計,1308.6(2.229%),
2026-01-21 14:36,,大潭CC#1,742.7,0.000%
2026-01-21 14:36,,大潭CC#2,742.7,59.715%
2026-01-21 14:36,,大潭CC#3,724.7,90.658%
2026-01-21 14:36,,大潭CC#4,724.7,85.139%
2026-01-21 14:36,,大潭CC#5,724.7,90.092%
2026-01-21 14:36,,大潭CC#6,724.7,92.838%
2026-01-21 14:36,,大潭CC#7,913.1,93.254%
2026-01-21 14:36,,大潭CC#8,1123.6,0.000%
2026-01-21 14:36,,大潭CC#9,1123.6,101.172%
2026-01-21 14:36,,通霄CC#1,892.6,106.050%
2026-01-21 14:36,,通霄CC#2,892.6,105.075%
2026-01-21 14:36,,通霄CC#3,892.6,105.209%
2026-01-21 14:36,,通霄CC#6,321.2,97.572%
2026-01-21 14:36,,通霄GT#9,180.9,0.000%
2026-01-21 14:36,,台中CC#1(註10),-,-
2026-01-21 14:36,,興達新CC#1,1300.0,0.000%
2026-01-21 14:36,,興達新CC#2(註10),-,-
2026-01-21 14:36,,興達CC#1,445.2,56.088%
2026-01-21 14:36,,興達CC#2,445.2,55.504%
2026-01-21 14:36,,興達CC#3,445.2,0.000%
2026-01-21 14:36,,興達CC#4,445.2,67.185%
2026-01-21 14:36,,興達CC#5,445.2,0.000%
2026-01-21 14:36,,南部CC#1,288.8,49.896%
2026-01-21 14:36,,南部CC#2,288.8,103.809%
2026-01-21 14:36,,南部CC#3,288.8,104.571%
2026-01-21 14:36,,南部CC#4,251.4,100.517%
2026-01-21 14:36,,大林#5,-,-
2026-01-21 14:36,,大林#6,550.0,0.000%
2026-01-21 14:36,,小計,15918.1(27.119%),
2026-01-21 14:36,,海湖#1,450.0,101.956%
2026-01-21 14:36,,新桃#1,630.0,0.000%
2026-01-21 14:36,,國光#1,480.0,89.271%
2026-01-21 14:36,,星彰#1,506.9,86.849%
2026-01-21 14:36,,星元#1,549.1,82.207%
2026-01-21 14:36,,嘉惠#1,700.0,98.429%
2026-01-21 14:36,,嘉惠#2,510.0,98.824%
2026-01-21 14:36,,豐德#1,506.9,96.990%
2026-01-21 14:36,,豐德#2,506.9,104.843%
2026-01-21 14:36,,豐德#3,1100.0,98.909%
2026-01-21 14:36,,小計,5939.7(10.119%),
2026-01-21 14:36,,協和#3,500.0,28.300%
2026-01-21 14:36,,協和#4,500.0,28.120%
2026-01-21 14:36,,澎湖尖山(註4),129.8,31.202%
2026-01-21 14:36,,小計,1129.8(1.925%),
2026-01-21 14:36,,核二Gas1,-,-
2026-01-21 14:36,,核二Gas2,-,-
2026-01-21 14:36,,核三Gas1,-,-
2026-01-21 14:36,,核三Gas2,-,-
2026-01-21 14:36,,台中Gas1&amp;2,140.0,0.000%
2026-01-21 14:36,,台中Gas3&amp;4,140.0,0.000%
2026-01-21 14:36,,金門塔山(註4),113.3,38.220%
2026-01-21 14:36,,馬祖珠山(註4),28.6,35.265%
2026-01-21 14:36,,離島其他(註4),44.2,N/A
2026-01-21 14:36,,小計,466.2(0.794%),
2026-01-21 14:36,,德基#1,78.0,42.564%
2026-01-21 14:36,,德基#2,78.0,0.000%
2026-01-21 14:36,,德基#3,78.0,0.000%
2026-01-21 14:36,,青山#1,92.0,0.000%
2026-01-21 14:36,,青山#2,92.0,10.978%
2026-01-21 14:36,,青山#3,92.0,0.000%
2026-01-21 14:36,,青山#4,92.0,11.522%
2026-01-21 14:36,,谷關#1,54.4,0.000%
2026-01-21 14:36,,谷關#2,54.4,13.407%
2026-01-21 14:36,,谷關#3,54.4,0.000%
2026-01-21 14:36,,谷關#4,54.4,0.000%
2026-01-21 14:36,,天輪#1,22.5,0.000%
2026-01-21 14:36,,天輪#2,22.5,0.000%
2026-01-21 14:36,,天輪#3,22.5,0.000%
2026-01-21 14:36,,天輪#4,22.5,0.000%
2026-01-21 14:36,,天輪#5,105.0,0.000%
2026-01-21 14:36,,馬鞍#1,66.7,10.189%
2026-01-21 14:36,,馬鞍#2,66.7,0.000%
2026-01-21 14:36,,卓蘭#1,40.0,0.000%
2026-01-21 14:36,,卓蘭#2,40.0,0.000%
2026-01-21 14:36,,萬大#1,10.4,0.000%
2026-01-21 14:36,,萬大#2,10.4,67.633%
2026-01-21 14:36,,萬大#3,15.3,0.000%
2026-01-21 14:36,,萬大#4,19.7,0.000%
2026-01-21 14:36,,松林#1&amp;2,20.9,0.000%
2026-01-21 14:36,,大觀一#1,22.0,41.364%
2026-01-21 14:36,,大觀一#2,22.0,0.000%
2026-01-21 14:36,,大觀一#3,22.0,39.091%
2026-01-21 14:36,,大觀一#4,22.0,41.818%
2026-01-21 14:36,,大觀一#5,22.0,41.364%
2026-01-21 14:36,,鉅工#1,21.8,23.448%
2026-01-21 14:36,,鉅工#2,21.8,25.287%
2026-01-21 14:36,,水里#1,12.8,0.002%
2026-01-21 14:36,,立霧#1&amp;#2,32.0,0.000%
2026-01-21 14:36,,龍澗#1,48.6,0.000%
2026-01-21 14:36,,龍澗#2,48.6,20.782%
2026-01-21 14:36,,碧海,61.2,78.758%
2026-01-21 14:36,,烏來&amp;桂山&amp;粗坑,40.5,59.012%
2026-01-21 14:36,,北部小水力(註6),31.1,71.978%
2026-01-21 14:36,,中部小水力(註6),31.3,11.503%
2026-01-21 14:36,,南部小水力(註6),7.2,50.209%
2026-01-21 14:36,,東部小水力(註6),54.6,51.832%
2026-01-21 14:36,,翡翠#1,70.0,0.000%
2026-01-21 14:36,,石門#1,45.0,0.000%
2026-01-21 14:36,,石門#2,45.0,0.000%
2026-01-21 14:36,,曾文#1,50.0,99.400%
2026-01-21 14:36,,義興#1,40.0,31.500%
2026-01-21 14:36,,名間,16.7,0.000%
2026-01-21 14:36,,嘉南西口、烏山頭和八田,22.5,24.036%
2026-01-21 14:36,,卑南,2.0,50.505%
2026-01-21 14:36,,捷祥關山,1.0,0.000%
2026-01-21 14:36,,其它購電小水力,6.1,N/A
2026-01-21 14:36,,小計(註5),2124.4(3.619%),
2026-01-21 14:36,陸域風力台電自有(註13),觀園,30.0,79.920%
2026-01-21 14:36,陸域風力台電自有(註13),台中港,35.0,61.714%
2026-01-21 14:36,陸域風力台電自有(註13),王功,23.0,100.435%
2026-01-21 14:36,陸域風力台電自有(註13),彰工,86.2,61.717%
2026-01-21 14:36,陸域風力台電自有(註13),雲麥,46.0,50.652%
2026-01-21 14:36,陸域風力台電自有(註13),四湖,28.0,81.786%
2026-01-21 14:36,陸域風力台電自有(註13),其它台電自有,84.7,38.825%
2026-01-21 14:36,陸域風力購電(註13),苗栗大鵬,42.0,86.905%
2026-01-21 14:36,陸域風力購電(註13),鹿威彰濱,55.2,81.703%
2026-01-21 14:36,陸域風力購電(註13),觀威觀音&amp;桃威新屋,48.3,88.199%
2026-01-21 14:36,陸域風力購電(註13),中威大安,75.9,117.523%
2026-01-21 14:36,陸域風力購電(註13),創維風,49.2,92.480%
2026-01-21 14:36,陸域風力購電(註13),新源崙背,25.2,94.444%
2026-01-21 14:36,陸域風力購電(註13),彰品風(註10),-,-
2026-01-21 14:36,陸域風力購電(註13),其它購電風力,178.4,50.280%
2026-01-21 14:36,離岸風力台電自有(註13),離岸一期,109.2,90.256%
2026-01-21 14:36,離岸風力台電自有(註13),離岸二期(註10),-,-
2026-01-21 14:36,離岸風力購電(註13),海洋竹南,128.0,88.594%
2026-01-21 14:36,離岸風力購電(註13),海能風,376.0,91.862%
2026-01-21 14:36,離岸風力購電(註13),沃一風,605.2,88.880%
2026-01-21 14:36,離岸風力購電(註13),沃二風,294.8,93.375%
2026-01-21 14:36,離岸風力購電(註13),沃四風(註10),-,-
2026-01-21 14:36,離岸風力購電(註13),沃南風(註10),-,-
2026-01-21 14:36,離岸風力購電(註13),芳一風,96.0,92.167%
2026-01-21 14:36,離岸風力購電(註13),芳二風,451.2,77.695%
2026-01-21 14:36,離岸風力購電(註13),允湖(註10),-,-
2026-01-21 14:36,離岸風力購電(註13),允西(註10),-,-
2026-01-21 14:36,離岸風力購電(註13),中能風(註10),-,-
2026-01-21 14:36,離岸風力購電(註13),龍A風(註10),-,-
2026-01-21 14:36,離岸風力購電(註13),龍B風(註10),-,-
2026-01-21 14:36,,小計,2867.5(4.885%),
2026-01-21 14:36,太陽能台電自有(註13),彰濱光,100.0,0.000%
2026-01-21 14:36,太陽能台電自有(註13),南鹽光,150.0,0.000%
2026-01-21 14:36,太陽能台電自有(註13),其它台電自有,24.3,0.000%
2026-01-21 14:36,太陽能購電(註13),崙尾光,-,-
2026-01-21 14:36,太陽能購電(註13),天衝光,-,-
2026-01-21 14:36,太陽能購電(註13),天篷光,80.0,0.000%
2026-01-21 14:36,太陽能購電(註13),寶興光(註10),-,-
2026-01-21 14:36,太陽能購電(註13),聯華光(註10),-,-
2026-01-21 14:36,太陽能購電(註13),向陽光(註10),-,-
2026-01-21 14:36,太陽能購電(註13),星崴光(註10),-,-
2026-01-21 14:36,太陽能購電(註13),碩力光(註10),-,-
2026-01-21 14:36,太陽能購電(註13),天英光(註10),-,-
2026-01-21 14:36,太陽能購電(註13),志光光(註10),-,-
2026-01-21 14:36,太陽能購電(註13),永堯光(註10),-,-
2026-01-21 14:36,太陽能購電(註13),昱昶光(註10),-,-
2026-01-21 14:36,太陽能購電(註13),星崙光(註10),-,-
2026-01-21 14:36,太陽能購電(註13),新和光(註10),-,-
2026-01-21 14:36,太陽能購電(註13),生利光(註10),-,-
2026-01-21 14:36,太陽能購電(註13),廷和光(註10),-,-
2026-01-21 14:36,太陽能購電(註13),星股光(註10),-,-
2026-01-21 14:36,太陽能購電(註13),其它購電太陽能,14424.3,0.000%
2026-01-21 14:36,,小計,14778.6(25.177%),
2026-01-21 14:36,,台電自有地熱,0.8,0.000%
2026-01-21 14:36,,購電地熱,6.4,48.069%
2026-01-21 14:36,,生質能(Biofuel),60.7,70.227%
2026-01-21 14:36,,小計,67.9(0.116%),
2026-01-21 14:36,抽蓄水力(Pumped Hydro),大觀二#1,250.0,0.000%
2026-01-21 14:36,抽蓄水力(Pumped Hydro),大觀二#2,250.0,55.960%
2026-01-21 14:36,抽蓄水力(Pumped Hydro),大觀二#3,250.0,0.000%
2026-01-21 14:36,抽蓄水力(Pumped Hydro),大觀二#4,250.0,56.520%
2026-01-21 14:36,抽蓄水力(Pumped Hydro),明潭#1,267.0,0.000%
2026-01-21 14:36,抽蓄水力(Pumped Hydro),明潭#2,267.0,0.000%
2026-01-21 14:36,抽蓄水力(Pumped Hydro),明潭#3,267.0,64.232%
2026-01-21 14:36,抽蓄水力(Pumped Hydro),明潭#4,267.0,53.146%
2026-01-21 14:36,抽蓄水力(Pumped Hydro),明潭#5,267.0,0.000%
2026-01-21 14:36,抽蓄水力(Pumped Hydro),明潭#6,267.0,52.285%
2026-01-21 14:36,電池(Battery),電池(註16),813.5,18.709%
2026-01-21 14:36,,小計,3415.5(5.819%),
2026-01-21 14:36,抽蓄水力(Pumped Hydro),大觀二#1,-,-
2026-01-21 14:36,抽蓄水力(Pumped Hydro),大觀二#2,-,-
2026-01-21 14:36,抽蓄水力(Pumped Hydro),大觀二#3,-,-
2026-01-21 14:36,抽蓄水力(Pumped Hydro),大觀二#4,-,-
2026-01-21 14:36,抽蓄水力(Pumped Hydro),明潭#1,-,-
2026-01-21 14:36,抽蓄水力(Pumped Hydro),明潭#2,-,-
2026-01-21 14:36,抽蓄水力(Pumped Hydro),明潭#3,-,-
2026-01-21 14:36,抽蓄水力(Pumped Hydro),明潭#4,-,-
2026-01-21 14:36,抽蓄水力(Pumped Hydro),明潭#5,-,-
